,addr,busiNm,powerType,stat,statNm
3987,서울특별시 서초구 서초대로 156,(주)클린일렉스,,2,황실자이아파트
3988,서울특별시 서초구 서초대로 156,(주)클린일렉스,,2,황실자이아파트
3989,서울특별시 서초구 서초대로 156,(주)클린일렉스,,2,황실자이아파트
3990,서울특별시 서초구 서초대로 156,(주)클린일렉스,,2,황실자이아파트
3991,서울특별시 은평구 진관4로 48-8,(주)클린일렉스,,2,은평뉴타운상림마을11단지
3992,서울특별시 은평구 진관4로 48-8,(주)클린일렉스,,2,은평뉴타운상림마을11단지
3993,서울특별시 은평구 진관4로 48-8,(주)클린일렉스,,2,은평뉴타운상림마을11단지
3994,서울특별시 은평구 진관4로 48-8,(주)클린일렉스,,2,은평뉴타운상림마을11단지
3995,서울특별시 은평구 진관4로 48-8,(주)클린일렉스,,2,은평뉴타운상림마을11단지
3996,서울특별시 은평구 진관4로 48-17,(주)클린일렉스,,2,은평뉴타운상림마을10단지
3997,서울특별시 은평구 진관4로 48-17,(주)클린일렉스,,2,은평뉴타운상림마을10단지
3998,서울특별시 은평구 진관4로 48-17,(주)클린일렉스,,2,은평뉴타운상림마을10단지
3999,서울특별시 은평구 진관4로 48-17,(주)클린일렉스,,2,은평뉴타운상림마을10단지
4000,서울특별시 은평구 진관4로 48-17,(주)클린일렉스,,2,은평뉴타운상림마을10단지
4001,서울특별시 은평구 진관4로 48-17,(주)클린일렉스,,2,은평뉴타운상림마을10단지
4002,서울특별시 노원구 동일로 1689,(주)클린일렉스,,2,하이베라스
4003,서울특별시 노원구 동일로 1689,(주)클린일렉스,,2,하이베라스
4004,서울특별시 동작구 사당로2길 40,(주)클린일렉스,,2,장은해그린아파트
4005,서울특별시 동작구 사당로2길 40,(주)클린일렉스,,2,장은해그린아파트
4006,서울특별시 노원구 동일로215길 23,(주)클린일렉스,,2,상계주공2단지
4007,서울특별시 노원구 동일로215길 23,(주)클린일렉스,,2,상계주공2단지
4008,서울특별시 노원구 동일로215길 23,(주)클린일렉스,,2,상계주공2단지
4009,서울특별시 노원구 동일로215길 23,(주)클린일렉스,,2,상계주공2단지
4010,서울특별시 노원구 동일로215길 23,(주)클린일렉스,,2,상계주공2단지
4011,서울특별시 광진구 광나루로56길 29,(주)클린일렉스,,2,현대프라임아파트
4012,서울특별시 광진구 광나루로56길 29,(주)클린일렉스,,2,현대프라임아파트
4013,서울특별시 광진구 광나루로56길 29,(주)클린일렉스,,2,현대프라임아파트
4014,서울특별시 광진구 광나루로56길 29,(주)클린일렉스,,3,현대프라임아파트
4015,서울특별시 광진구 광나루로56길 29,(주)클린일렉스,,3,현대프라임아파트
4016,서울특별시 광진구 광나루로56길 29,(주)클린일렉스,,2,현대프라임아파트
4017,서울특별시 광진구 광나루로56길 29,(주)클린일렉스,,2,현대프라임아파트
4018,서울특별시 광진구 광나루로56길 29,(주)클린일렉스,,2,현대프라임아파트
4019,서울특별시 동작구 알마타길 58,(주)클린일렉스,,3,대방2차현대아파트
4020,서울특별시 동작구 알마타길 58,(주)클린일렉스,,2,대방2차현대아파트
4021,서울특별시 서초구 신반포로15길 4,(주)클린일렉스,,2,반포푸르지오아파트
4022,서울특별시 서초구 신반포로15길 4,(주)클린일렉스,,2,반포푸르지오아파트
4023,서울특별시 서초구 신반포로15길 4,(주)클린일렉스,,2,반포푸르지오아파트
4024,서울특별시 서초구 신반포로15길 4,(주)클린일렉스,,2,반포푸르지오아파트
4025,서울특별시 서초구 신반포로15길 4,(주)클린일렉스,,2,반포푸르지오아파트
4026,서울특별시 강동구 올림픽로 572,(주)클린일렉스,,2,성내동코오롱2차아파트
4027,서울특별시 강동구 올림픽로 572,(주)클린일렉스,,2,성내동코오롱2차아파트
4028,서울특별시 강동구 올림픽로 572,(주)클린일렉스,,2,성내동코오롱2차아파트
4029,서울특별시 양천구 신목로2길 11,(주)클린일렉스,,2,신정동청구아파트
4030,서울특별시 양천구 신목로2길 11,(주)클린일렉스,,2,신정동청구아파트
4031,서울특별시 양천구 신목로2길 11,(주)클린일렉스,,2,신정동청구아파트
4032,서울특별시 양천구 신목로2길 11,(주)클린일렉스,,2,신정동청구아파트
4033,서울특별시 금천구 디지털로9길 46,(주)클린일렉스,,2,이앤씨드림타워7차
4034,서울특별시 금천구 디지털로9길 46,(주)클린일렉스,,3,이앤씨드림타워7차
4035,서울특별시 금천구 디지털로9길 46,(주)클린일렉스,,2,이앤씨드림타워7차
4036,서울특별시 금천구 디지털로9길 46,(주)클린일렉스,,9,이앤씨드림타워7차
4037,서울특별시 금천구 가산디지털2로 184,(주)클린일렉스,,2,벽산/경인디지털밸리II
4038,서울특별시 금천구 가산디지털2로 184,(주)클린일렉스,,2,벽산/경인디지털밸리II
4039,서울특별시 금천구 가산디지털2로 184,(주)클린일렉스,,2,벽산/경인디지털밸리II
4040,서울특별시 금천구 가산디지털2로 184,(주)클린일렉스,,2,벽산/경인디지털밸리II
4041,서울특별시 금천구 가산디지털2로 184,(주)클린일렉스,,2,벽산/경인디지털밸리II
4042,서울특별시 금천구 가산디지털2로 184,(주)클린일렉스,,9,벽산/경인디지털밸리II
4043,서울특별시 금천구 가산디지털2로 184,(주)클린일렉스,,9,벽산/경인디지털밸리II
4044,서울특별시 구로구 디지털로31길 19,(주)클린일렉스,,2,에이스테크노타워2차
4045,서울특별시 구로구 디지털로31길 19,(주)클린일렉스,,2,에이스테크노타워2차
4046,서울특별시 동대문구 장한로28가길 44,(주)클린일렉스,,2,장안3차현대홈타운아파트
4047,서울특별시 동대문구 장한로28가길 44,(주)클린일렉스,,2,장안3차현대홈타운아파트
4048,서울특별시 서초구 방배선행길 2,(주)클린일렉스,,2,방배래미안아파트
4049,서울특별시 서초구 방배선행길 2,(주)클린일렉스,,2,방배래미안아파트
4050,서울특별시 서초구 방배선행길 2,(주)클린일렉스,,1,방배래미안아파트
4051,서울특별시 서초구 방배선행길 2,(주)클린일렉스,,1,방배래미안아파트
4052,서울특별시 서초구 방배선행길 2,(주)클린일렉스,,1,방배래미안아파트
4053,서울특별시 서초구 방배선행길 2,(주)클린일렉스,,1,방배래미안아파트
4054,서울특별시 서초구 방배선행길 2,(주)클린일렉스,,1,방배래미안아파트
4055,서울특별시 강동구 고덕로 52-11,(주)클린일렉스,,2,암사동동원베네스트아파트
4056,서울특별시 강동구 고덕로 52-11,(주)클린일렉스,,2,암사동동원베네스트아파트
4057,서울특별시 중랑구 중랑천로 43,(주)클린일렉스,,2,신성은하수아파트
4058,서울특별시 중랑구 중랑천로 43,(주)클린일렉스,,2,신성은하수아파트
4059,서울특별시 중랑구 중랑천로 43,(주)클린일렉스,,2,신성은하수아파트
4060,서울특별시 중랑구 중랑천로 43,(주)클린일렉스,,2,신성은하수아파트
4061,서울특별시 중랑구 중랑천로 43,(주)클린일렉스,,2,신성은하수아파트
4062,서울특별시 중랑구 중랑천로 43,(주)클린일렉스,,2,신성은하수아파트
4063,서울특별시 마포구 월드컵북로30길 9-22,(주)클린일렉스,,2,성산월드타운대림아파트
4064,서울특별시 마포구 월드컵북로30길 9-22,(주)클린일렉스,,2,성산월드타운대림아파트
4065,서울특별시 마포구 월드컵북로30길 9-22,(주)클린일렉스,,2,성산월드타운대림아파트
4066,서울특별시 마포구 월드컵북로30길 9-22,(주)클린일렉스,,2,성산월드타운대림아파트
4067,서울특별시 마포구 월드컵북로30길 9-22,(주)클린일렉스,,2,성산월드타운대림아파트
4068,서울특별시 마포구 월드컵북로30길 9-22,(주)클린일렉스,,2,성산월드타운대림아파트
4069,서울특별시 노원구 공릉로39길 10,(주)클린일렉스,,2,대아아파트
4070,서울특별시 노원구 공릉로39길 10,(주)클린일렉스,,1,대아아파트
4071,서울특별시 강서구 방화대로41길 9,(주)클린일렉스,,2,강서센트레빌3차아파트
4072,서울특별시 강서구 방화대로41길 9,(주)클린일렉스,,2,강서센트레빌3차아파트
4073,서울특별시 강서구 방화대로41길 9,(주)클린일렉스,,2,강서센트레빌3차아파트
4074,서울특별시 강동구 강동대로 143,(주)클린일렉스,,2,삼성파크타워
4075,서울특별시 강동구 풍성로37길 55,(주)클린일렉스,,2,성내2차E-편한세상아파트
4076,서울특별시 강동구 풍성로37길 55,(주)클린일렉스,,2,성내2차E-편한세상아파트
4077,서울특별시 강동구 풍성로37길 55,(주)클린일렉스,,2,성내2차E-편한세상아파트
4078,서울특별시 동대문구 장안벚꽃로1길 7,(주)클린일렉스,,2,장안힐스테이트아파트
4079,서울특별시 동대문구 장안벚꽃로1길 7,(주)클린일렉스,,2,장안힐스테이트아파트
4080,서울특별시 은평구 서오릉로20길 5-10,(주)클린일렉스,,2,현재트윈빌아파트
4081,서울특별시 은평구 서오릉로20길 5-10,(주)클린일렉스,,2,현재트윈빌아파트
4082,서울특별시 은평구 서오릉로20길 5-10,(주)클린일렉스,,2,현재트윈빌아파트
4083,서울특별시 은평구 서오릉로20길 5-10,(주)클린일렉스,,2,현재트윈빌아파트
4084,서울특별시 중랑구 송림길 18,(주)클린일렉스,,2,다우훼밀리아파트
4085,서울특별시 중랑구 송림길 18,(주)클린일렉스,,2,다우훼밀리아파트
4086,서울특별시 서초구 서초대로1길 34,(주)클린일렉스,,2,방배2차현대홈타운
4087,서울특별시 서초구 서초대로1길 34,(주)클린일렉스,,2,방배2차현대홈타운
4088,서울특별시 서초구 서초대로1길 34,(주)클린일렉스,,2,방배2차현대홈타운
4089,서울특별시 서초구 서초대로1길 34,(주)클린일렉스,,2,방배2차현대홈타운
4090,서울특별시 서초구 서초대로1길 34,(주)클린일렉스,,2,방배2차현대홈타운
4091,서울특별시 서초구 서초대로1길 34,(주)클린일렉스,,2,방배2차현대홈타운
4092,서울특별시 서초구 서초대로1길 34,(주)클린일렉스,,2,방배2차현대홈타운
4093,서울특별시 서초구 서초대로1길 34,(주)클린일렉스,,2,방배2차현대홈타운
4094,서울특별시 서초구 서초대로1길 34,(주)클린일렉스,,2,방배2차현대홈타운
4095,서울특별시 서초구 서초대로1길 34,(주)클린일렉스,,2,방배2차현대홈타운
4096,서울특별시 중랑구 숙선옹주로9길 25,(주)클린일렉스,,2,세방아파트
4097,서울특별시 중랑구 숙선옹주로9길 25,(주)클린일렉스,,2,세방아파트
4098,서울특별시 중랑구 숙선옹주로9길 25,(주)클린일렉스,,2,세방아파트
4099,서울특별시 중랑구 용마산로86길 9-14,(주)클린일렉스,,2,면목신성2차미소지움아파트
4100,서울특별시 중랑구 용마산로86길 9-14,(주)클린일렉스,,2,면목신성2차미소지움아파트
4101,서울특별시 강동구 천호옛길 30,(주)클린일렉스,,2,파라디아아파트
4102,서울특별시 서초구 서초중앙로 110,(주)클린일렉스,,2,롯데캐슬매디치
4103,서울특별시 서초구 서초중앙로 110,(주)클린일렉스,,2,롯데캐슬매디치
4104,서울특별시 은평구 증산로 285,(주)클린일렉스,,2,증산중앙하이츠아파트
4105,서울특별시 은평구 증산로 285,(주)클린일렉스,,2,증산중앙하이츠아파트
4106,서울특별시 은평구 증산로 285,(주)클린일렉스,,2,증산중앙하이츠아파트
4107,서울특별시 영등포구 영신로55길 8,(주)클린일렉스,,2,당산브라운스톤
4108,서울특별시 영등포구 영신로55길 8,(주)클린일렉스,,2,당산브라운스톤
4109,서울특별시 영등포구 영신로55길 8,(주)클린일렉스,,2,당산브라운스톤
4110,서울특별시 용산구 효창원로 88,(주)클린일렉스,,2,브라운스톤용산아파트
4111,서울특별시 용산구 효창원로 88,(주)클린일렉스,,2,브라운스톤용산아파트
4112,서울특별시 용산구 효창원로 88,(주)클린일렉스,,2,브라운스톤용산아파트
4113,서울특별시 금천구 가산디지털1로 33-33,(주)클린일렉스,,4,대륭2차운영협의회
4114,서울특별시 금천구 가산디지털1로 33-33,(주)클린일렉스,,2,대륭2차운영협의회
4115,서울특별시 금천구 가산디지털1로 33-33,(주)클린일렉스,,2,대륭2차운영협의회
