시군구,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,해제사유발생일
서울특별시 동대문구 이문동,쌍용,84.89,202103,2,88000 ,23,2000,한천로58길 47,
서울특별시 동대문구 이문동,이문2차푸르지오,84.79,202101,9,79900 ,3,2007,한천로58길 181,
서울특별시 동대문구 이문동,이문2차푸르지오,84.79,202101,9,79900 ,3,2007,한천로58길 181,20210127
서울특별시 동대문구 이문동,이문삼성래미안아파트,84.954,202101,2,84000 ,6,2001,천장산로11길 22,
서울특별시 동대문구 이문동,현대,84.58,202101,9,80000 ,12,2000,한천로58길 107,
서울특별시 동대문구 이문동,현대,84.56,202101,21,86500 ,20,2000,한천로58길 107,
서울특별시 동대문구 장안동,J.S 아파트,61.25,202101,27,38500 ,4,2008,천호대로95길 16,
서울특별시 동대문구 장안동,SM이로빌4차 B동 (455-4),84.9,202103,8,48000 ,4,2004,천호대로97길 39,
서울특별시 동대문구 장안동,금성아파트,72,202101,20,47950 ,2,2011,사가정로23가길 31,
서울특별시 동대문구 장안동,동대문더퍼스트데시앙,84.9375,202101,18,109400 ,17,2019,장한로27가길 37,
서울특별시 동대문구 장안동,동대문더퍼스트데시앙,84.8605,202102,25,117000 ,14,2019,장한로27가길 37,
서울특별시 동대문구 장안동,동대문더퍼스트데시앙,75.8896,202103,1,101500 ,12,2019,장한로27가길 37,
서울특별시 동대문구 장안동,동대문더퍼스트데시앙,84.8605,202103,25,109800 ,13,2019,장한로27가길 37,
서울특별시 동대문구 장안동,동재(A동),84.8,202102,25,54500 ,2,2005,한천로4길 13-3,
서울특별시 동대문구 장안동,래미안장안,84.774,202101,4,89900 ,15,2003,장한로14길 81,
서울특별시 동대문구 장안동,래미안장안,84.774,202102,10,100000 ,17,2003,장한로14길 81,
서울특별시 동대문구 장안동,래미안장안2차,81.05,202101,8,102000 ,23,2007,장안벚꽃로 167,
서울특별시 동대문구 장안동,래미안장안2차,81.05,202101,20,102000 ,24,2007,장안벚꽃로 167,
서울특별시 동대문구 장안동,래미안장안2차,81.05,202101,26,108000 ,15,2007,장안벚꽃로 167,
서울특별시 동대문구 장안동,래미안장안2차,81.05,202102,16,99800 ,12,2007,장안벚꽃로 167,
서울특별시 동대문구 장안동,래미안장안2차,81.05,202102,17,96500 ,9,2007,장안벚꽃로 167,
서울특별시 동대문구 장안동,래미안장안2차,81.05,202102,26,108000 ,19,2007,장안벚꽃로 167,
서울특별시 동대문구 장안동,래미안장안2차,64.85,202103,27,89000 ,6,2007,장안벚꽃로 167,
서울특별시 동대문구 장안동,상록파라브,77.29,202101,21,52000 ,4,2007,장한로12길 90,
서울특별시 동대문구 장안동,상록파라브,77.29,202101,25,55700 ,6,2007,장한로12길 90,
서울특별시 동대문구 장안동,서희스타힐스,80.53,202101,20,29300 ,10,2013,장한로20길 7,
서울특별시 동대문구 장안동,서희스타힐스,80.53,202102,6,64000 ,13,2013,장한로20길 7,
서울특별시 동대문구 장안동,성림(390-5),73.12,202103,18,37000 ,3,2003,답십리로66길 37,
서울특별시 동대문구 장안동,신부파스카(563),84.99,202102,1,73800 ,7,2005,장한로12길 35,
서울특별시 동대문구 장안동,일성트루엘,84.9216,202101,27,79950 ,6,2012,천호대로83길 71-7,
서울특별시 동대문구 장안동,일성트루엘,84.9216,202103,6,81800 ,8,2012,천호대로83길 71-7,
서울특별시 동대문구 장안동,장안동파크뷰,84.84,202102,6,62500 ,3,2007,장한로33길 8,
서울특별시 동대문구 장안동,장안위더스빌,84.89,202101,20,80100 ,11,2011,한천로 42,
서울특별시 동대문구 장안동,장안평 월드메르디앙 2차,84.85,202101,7,79500 ,10,2007,천호대로97길 61,
서울특별시 동대문구 장안동,장안현대홈타운(336),84.87,202101,12,92000 ,12,2003,장안벚꽃로 107,
서울특별시 동대문구 장안동,장안현대홈타운(336),84.87,202103,9,94000 ,4,2003,장안벚꽃로 107,
서울특별시 동대문구 장안동,장안현대홈타운(336),84.87,202103,13,104900 ,15,2003,장안벚꽃로 107,
서울특별시 동대문구 장안동,장안힐스테이트,84.568,202101,11,103000 ,4,2007,장안벚꽃로1길 7,
서울특별시 동대문구 장안동,장안힐스테이트,84.789,202101,29,110000 ,5,2007,장안벚꽃로1길 7,
서울특별시 동대문구 장안동,장안힐스테이트,84.854,202102,20,115000 ,9,2007,장안벚꽃로1길 7,
서울특별시 동대문구 장안동,장한평 월드메르디앙,84.95,202101,19,80000 ,10,2006,천호대로93길 56,
서울특별시 동대문구 장안동,정은스카이빌201동,84.6,202103,4,59000 ,14,2006,장한로18길 31,
서울특별시 동대문구 장안동,태솔아파트2차,61.75,202102,8,44100 ,9,2016,장한로26가길 63,
서울특별시 동대문구 장안동,한강훼미리,83.43,202101,30,53500 ,7,2009,한천로24길 74-8,
서울특별시 동대문구 장안동,한강훼미리,76.34,202102,26,52000 ,13,2009,한천로24길 74-8,
서울특별시 동대문구 장안동,한신아파트,84.83,202102,20,77000 ,8,1996,사가정로 245-3,
서울특별시 동대문구 전농동,동대문 롯데캐슬 노블레스,84.98,202103,13,159500 ,29,2018,답십리로23길 30,
서울특별시 동대문구 전농동,래미안 크레시티,84.98,202101,6,149000 ,11,2014,사가정로 65,
서울특별시 동대문구 전농동,래미안 크레시티,84.96,202101,6,150000 ,10,2014,사가정로 65,
서울특별시 동대문구 전농동,래미안 크레시티,84.98,202101,16,149000 ,17,2014,사가정로 65,
서울특별시 동대문구 전농동,래미안 크레시티,84.97,202102,19,165000 ,19,2014,사가정로 65,
서울특별시 동대문구 전농동,래미안 크레시티,84.96,202103,1,160000 ,5,2014,사가정로 65,
서울특별시 동대문구 전농동,래미안 크레시티,84.98,202103,5,157500 ,7,2014,사가정로 65,
서울특별시 동대문구 전농동,래미안아름숲,84.92,202102,2,115000 ,4,2012,전농로16길 51,
서울특별시 동대문구 전농동,전농SK,84.84,202101,27,92500 ,1,2000,사가정로 148,
서울특별시 동대문구 전농동,전농SK,84.95,202101,29,97000 ,12,2000,사가정로 148,
서울특별시 동대문구 전농동,전농SK,84.95,202102,8,97000 ,5,2000,사가정로 148,
서울특별시 동대문구 전농동,전농SK,84.95,202103,2,96500 ,3,2000,사가정로 148,
서울특별시 동대문구 전농동,전농동하우스토리,83.115,202101,19,69500 ,20,2007,사가정로 122,
서울특별시 동대문구 전농동,전농우성,84.84,202101,23,78000 ,3,1992,사가정로 190,
서울특별시 동대문구 전농동,전농우성,84.84,202103,1,79000 ,14,1992,사가정로 190,
서울특별시 동대문구 제기동,동성네스트빌,79.61,202101,30,43800 ,4,2005,왕산로19다길 37,
서울특별시 동대문구 제기동,안암골벽산,84.98,202101,22,90000 ,22,2003,약령시로 25,
서울특별시 동대문구 제기동,이수브라운스톤,84.9,202101,8,84500 ,4,2005,왕산로23길 89,
서울특별시 동대문구 제기동,한신아파트,84.76,202101,20,86500 ,3,2004,고산자로 534,
서울특별시 동대문구 제기동,한신아파트,84.76,202101,23,91000 ,15,2004,고산자로 534,
서울특별시 동대문구 제기동,효성트럼프,75.83,202101,23,48500 ,3,2004,제기로2길 51,
서울특별시 동대문구 청량리동,현대,82.18,202102,4,89900 ,6,1987,약령시로21길 30,
서울특별시 동대문구 회기동,신현대,84.96,202101,5,85000 ,11,1989,이문로1길 21,
서울특별시 동대문구 회기동,신현대,84.96,202101,9,84000 ,2,1989,이문로1길 21,
서울특별시 동대문구 회기동,신현대,84.96,202101,26,82000 ,10,1989,이문로1길 21,
서울특별시 동대문구 회기동,신현대,84.96,202103,12,85000 ,1,1989,이문로1길 21,
서울특별시 동대문구 회기동,회기힐스테이트,84.99,202103,15,118000 ,13,2011,회기로26길 15,
서울특별시 동대문구 휘경동,동성,68.24,202102,2,31000 ,3,2001,망우로12길 61,
서울특별시 동대문구 휘경동,동양1차,84.94,202101,23,74500 ,16,2000,망우로 135,
서울특별시 동대문구 휘경동,동양1차,84.94,202102,8,72800 ,1,2000,망우로 135,
서울특별시 동대문구 휘경동,동일스위트리버,84.973,202101,2,86500 ,12,2007,한천로 300,
서울특별시 동대문구 휘경동,동일스위트리버,84.973,202101,26,87500 ,13,2007,한천로 300,
서울특별시 동대문구 휘경동,롯데낙천대,82.82,202101,16,82000 ,14,2003,외대역동로1길 24,
서울특별시 동대문구 휘경동,주공1,84.75,202101,6,84650 ,4,2001,한천로 248,
서울특별시 동대문구 휘경동,주공1,84.8,202101,9,82000 ,10,2001,한천로 248,
서울특별시 동대문구 휘경동,주공1,84.84,202101,18,74000 ,2,2001,한천로 248,
서울특별시 동대문구 휘경동,현대,84.94,202101,24,64500 ,5,1992,서울시립대로29길 62,
서울특별시 동대문구 휘경동,현대,84.94,202102,24,62500 ,4,1992,서울시립대로29길 62,
서울특별시 동대문구 휘경동,현대,84.94,202103,20,70000 ,7,1992,서울시립대로29길 62,
서울특별시 동대문구 휘경동,효자워너빌,84.64,202101,15,65000 ,8,2006,망우로 67,
서울특별시 동대문구 휘경동,휘경 제이스카이 아파트,84.43,202101,9,68000 ,5,2016,망우로 35,
서울특별시 동대문구 휘경동,휘경 제이스카이 아파트,84.43,202101,23,70000 ,17,2016,망우로 35,
서울특별시 동대문구 휘경동,휘경동일하이빌,84.997,202101,18,82500 ,10,2005,장안벚꽃로5길 10,
서울특별시 동대문구 휘경동,휘경동일하이빌,84.997,202101,23,79800 ,1,2005,장안벚꽃로5길 10,
서울특별시 동대문구 휘경동,휘경센트레빌,84.79,202103,4,98500 ,17,2011,외대역동로 14,
서울특별시 동작구 노량진동,건영(103동-106동),84.94,202101,30,104000 ,3,1997,만양로 26,
서울특별시 동작구 노량진동,건영(103동-106동),84.94,202102,2,104500 ,16,1997,만양로 26,
서울특별시 동작구 노량진동,건영(103동-106동),84.94,202102,4,100000 ,9,1997,만양로 26,
서울특별시 동작구 노량진동,노량진맨션,69.09,202101,4,121000 ,4,1974,장승배기로18길 27,
서울특별시 동작구 노량진동,삼익,84.68,202102,18,84000 ,10,2001,만양로 84,
서울특별시 동작구 노량진동,신동아리버파크,84.88,202101,4,104000 ,10,2001,만양로 19,20210206
서울특별시 동작구 노량진동,신동아리버파크,84.88,202101,23,110000 ,12,2001,만양로 19,
서울특별시 동작구 노량진동,신동아리버파크,84.88,202101,23,106000 ,18,2001,만양로 19,
서울특별시 동작구 노량진동,신동아리버파크,84.88,202103,23,106000 ,10,2001,만양로 19,
서울특별시 동작구 대방동,대림아파트,84.92,202103,11,130000 ,2,1993,여의대방로44길 10,
서울특별시 동작구 대방동,대림아파트,84.92,202103,13,143000 ,7,1993,여의대방로44길 10,
서울특별시 동작구 대방동,대방1차e-편한세상,84.32,202101,2,139000 ,15,2003,알마타길 37,
서울특별시 동작구 대방동,대방1차e-편한세상,84.32,202101,16,136500 ,10,2003,알마타길 37,
서울특별시 동작구 대방동,대방1차e-편한세상,84.32,202103,20,141000 ,9,2003,알마타길 37,
서울특별시 동작구 대방동,대방동현대,84.96,202101,24,101500 ,23,1994,등용로 127,
서울특별시 동작구 대방동,대방동현대,84.96,202101,28,94500 ,2,1994,등용로 127,
서울특별시 동작구 대방동,대방동현대,84.96,202101,29,104000 ,12,1994,등용로 127,
서울특별시 동작구 대방동,대방동현대,84.96,202101,30,102500 ,23,1994,등용로 127,
서울특별시 동작구 대방동,보라매코오롱하늘채,84.7,202101,3,100000 ,10,2005,여의대방로24다길 40,
서울특별시 동작구 대방동,신대방타워,84.78,202101,4,60500 ,1,2001,대방동길 10,
서울특별시 동작구 대방동,우정,84.6,202103,13,88700 ,9,1999,여의대방로62길 23,
서울특별시 동작구 대방동,우정,84.6,202103,13,83500 ,6,1999,여의대방로62길 23,
서울특별시 동작구 대방동,한국개나리,84.9,202102,17,79500 ,18,1997,여의대방로62길 15,
서울특별시 동작구 동작동,이수힐스테이트,84.972,202103,1,149500 ,9,2013,동작대로39길 22,
서울특별시 동작구 본동,래미안트윈파크,84.94,202101,29,149000 ,20,2011,노량진로23가길 23,
서울특별시 동작구 본동,래미안트윈파크,84.76,202102,20,152000 ,2,2011,노량진로23가길 23,
서울특별시 동작구 본동,래미안트윈파크,84.94,202103,12,156000 ,8,2011,노량진로23가길 23,
서울특별시 동작구 본동,삼성래미안,84.2261,202101,19,123000 ,6,2004,매봉로 123,
서울특별시 동작구 본동,삼성래미안,84.2261,202101,23,119500 ,6,2004,매봉로 123,
서울특별시 동작구 본동,삼성래미안,84.2261,202102,17,110000 ,1,2004,매봉로 123,
서울특별시 동작구 본동,삼성래미안,84.2261,202103,19,125000 ,16,2004,매봉로 123,
서울특별시 동작구 본동,신동아,84.46,202101,19,95500 ,6,1993,매봉로 134,
서울특별시 동작구 본동,유원강변,84.28,202101,16,129000 ,16,2000,노량진로23가길 20,
